,id,alias,review_count,categories,rating,latitude,longitude,price,phone,distance,star_info,price_info,location,reviews_count,time_info,photo_number,updated_services,amenities_more
65,1ZstLMeTotRyA8xo8Xa77w,taim-nolita-new-york,496,Juice Bars & Smoothies,4.0,40.7219978459617,-73.9961312441527,$$,+12122190600,1847.1132660658013,4 star rating,$$ ,Nolita,496 reviews,Closed8:00 AM - 10:00 PM,See 470 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
66,tRIHhPKryUZ56SfIz6mLiA,angelos-coal-oven-pizzeria-new-york,903,Pizza,4.0,40.76492,-73.97794,$$,+12123334333,6753.601098536139,4 star rating,$$ ,Midtown West,903 reviews,Closed11:30 AM - 9:00 PM,See 553 photos,"['Delivery', 'Takeout', 'Indoor dining', 'Limited capacity']","['Delivery', 'Takeout', 'Indoor dining', 'Social distancing enforced', 'Limited capacity', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
67,8NVN6Nldm7AGoGaABBZMRw,izakaya-nomad-new-york,676,Gastropubs,4.0,40.74409,-73.98945,$$,+12122136258,4324.0303176280795,4 star rating,$$ ,Flatiron,676 reviews,Closed5:00 PM - 11:00 PM,See 1499 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Outdoor seating', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Temperature checks', 'Masks required', 'Contactless payments']","['Delivery', 'Takeout', 'Curbside pickup', 'Outdoor seating', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Temperature checks', 'Masks required', 'Contactless payments', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
68,VaL9GaBR_GR-q9d1VzJF3g,suteishi-new-york,506,Japanese,4.0,40.70788,-74.00194,$$$,+12127662344,698.6830054511408,4 star rating,$$$ ,"South Street Seaport, Financial District",506 reviews,Closed12:00 PM - 10:30 PM,See 401 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
69,DE0ROwygh-86i4s-WLp8wQ,maman-soho-new-york,532,Cafes,4.0,40.72028,-73.9984,$$,+12122260700,1685.4911071554986,4 star rating,$$ ,"Little Italy, SoHo",532 reviews,Closed7:30 AM - 6:00 PM,See 980 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Covered outdoor seating', 'Private dining', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Covered outdoor seating', 'Private dining', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
70,i9UMc9gLeORtCLd-OoGgYg,lions-and-tigers-and-squares-detroit-pizza-new-york,472,Pizza,4.0,40.74506,-73.99834,$,+19172616772,4417.8756785431715,4 star rating,$ ,Chelsea,473 reviews,Closed11:00 AM - 4:00 AM (Next day),See 847 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Social distancing enforced', 'Staff wears gloves', 'Limited capacity']","['Delivery', 'Takeout', 'Sit-down dining', 'Social distancing enforced', 'Staff wears gloves', 'Limited capacity', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
71,trEnFaHqRkJqtjRvzx7PsQ,dafni-greek-taverna-new-york,947,Greek,4.0,40.75788,-73.99092,$$,+12123151010,5851.479278714366,4 star rating,$$ ,"Midtown West, Theater District, Hell's Kitchen",947 reviews,Closed11:00 AM - 10:30 PM,See 544 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Staff checked for symptoms', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
72,rZIMlQ76I0mXL8uNii_wVg,atera-new-york,266,American (New),4.5,40.71694,-74.0057,$$$$,+12122261444,1589.3364839581993,4.5 star rating,$$$$ ,"TriBeCa, Civic Center",267 reviews,Closed6:00 PM - 10:30 PM,See 1626 photos,"['Delivery', 'Takeout']","['Delivery', 'Takeout', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
73,u-MUL83NUy2gsbV80WZnAA,the-marshal-new-york,748,Breakfast & Brunch,4.0,40.76122,-73.99396,$$$,+12125826300,6201.526701137505,4 star rating,$$$ ,"Hell's Kitchen, Midtown West",748 reviews,Closed4:00 PM - 11:00 PM,See 571 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Outdoor seating']","['Delivery', 'Takeout', 'Curbside pickup', 'Outdoor seating', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
74,xzN2k19JXDYjOWAhNw62aw,adoro-lei-new-york,309,Italian,4.5,40.725612,-74.007916,$$,+16466665096,2519.3150013593554,4.5 star rating,$$ ,South Village,309 reviews,Closed11:00 AM - 11:00 PM,See 380 photos,"['Delivery', 'Takeout', 'Social distancing enforced', 'Staff wears masks']","['Delivery', 'Takeout', 'Social distancing enforced', 'Staff wears masks', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
75,xKIv_b2L2pUHmsoJ-xOepg,gran-morsi-new-york,391,Italian,4.5,40.7142052394856,-74.0077535494539,$$$,+12125772725,1495.3540489764287,4.5 star rating,$$$ ,"Civic Center, TriBeCa",392 reviews,Closed5:00 PM - 10:30 PM,See 577 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'In-person visits', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'In-person visits', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
76,Vw8NSOu7aS8de1vVhFpemQ,yia-yias-taverna-brooklyn-4,210,Greek,5.0,40.70401,-73.93086,,+17188215900,5345.348397618336,5 star rating,Unclaimed ,"East Williamsburg, Bushwick",209 reviews,Closed11:00 AM - 11:00 PM,See 193 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Health Score', 'Offers Delivery', 'Offers Takeout', 'Accepts Credit Cards']"
77,ruE5cqNFvkkIgkk0dL5pYA,creperie-new-york,482,Creperies,4.0,40.7203575,-73.9883391,$,+12129795521,1732.4819762224859,4 star rating,$ ,Lower East Side,482 reviews,Closed3:00 PM - 1:15 AM (Next day),See 324 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
78,vGS5X12NYXCl8NpynlxRuw,oscar-wilde-new-york-2,713,Cocktail Bars,4.0,40.74514,-73.9900399,$$,+12122133066,4431.997041905199,4 star rating,$$ ,Flatiron,713 reviews,Closed4:00 PM - 12:00 AM (Next day),See 1195 photos,"['Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments']","['Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Health Score', 'Takes Reservations', 'Offers Takeout', 'Accepts Credit Cards']"
79,LHxZgTddXIp_S1sL3nNG9w,park-avenue-tavern-new-york,794,American (Traditional),4.0,40.75031,-73.9783999,$$,+12128674484,5150.153351020303,4 star rating,$$ ,"Murray Hill, Midtown East",794 reviews,Closed11:00 AM - 12:00 AM (Next day),See 568 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Contactless payments']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Contactless payments', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
0,p2zm0HnXZkI2yCAuYLb45g,thai-market-new-york,1022,Thai,4.0,40.80132,-73.96529,$$,+12122804575,10940.010065176182,4 star rating,Unclaimed ,Manhattan Valley,1022 reviews,Closed2:00 PM - 9:00 PM,See 789 photos,"['Delivery', 'Takeout', 'Outdoor seating', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required']","['Delivery', 'Takeout', 'Outdoor seating', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
1,bb4TLfMexv3XPy864A09ug,h-and-h-bagels-new-york-6,830,Bagels,4.0,40.77444,-73.95447,$,+12127347441,8373.161269346705,4 star rating,$ ,"Upper East Side, Yorkville",830 reviews,Closed6:00 AM - 4:00 PM,See 649 photos,"['Delivery', 'Takeout', 'Social distancing enforced', 'Masks required']","['Delivery', 'Takeout', 'Social distancing enforced', 'Staff wears masks', 'Masks required', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
2,nqXvLzqzQQTJ2eMPkAcojw,roots-cafe-brooklyn-3,324,Coffee & Tea,4.5,40.6628485,-73.9916831,$$,+19293015535,4741.604888418007,4.5 star rating,$$ ,South Slope,324 reviews,Closed7:30 AM - 4:00 PM,See 231 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
3,PHMkwS5nmo4IUXbcg0OcAg,jajaja-plantas-mexicana-new-york,286,Mexican,4.5,40.72979,-74.00455,$$,+19172620184,2853.141959001067,4.5 star rating,$$ ,West Village,288 reviews,Closed11:00 AM - 11:00 PM,See 465 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Sanitizing between customers', 'Hand sanitizer provided', 'Temperature checks', 'Contactless payments']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Temperature checks', 'Contactless payments', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Accepts Credit Cards']"
4,YpGxtJy9ErnjfGG6DXy5uA,sweatshop-brooklyn,362,Coffee & Tea,4.5,40.7149542040034,-73.959786,$$,+19179607232,3094.7757917745057,4.5 star rating,Unclaimed ,Williamsburg - North Side,362 reviews,Closed7:00 AM - 6:00 PM,See 537 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining']","['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
5,2l6f0IXKZkxyq0L4EaoaFQ,the-butchers-daughter-new-york,1235,Juice Bars & Smoothies,3.5,40.720706862742,-73.9948451276474,$$,+12122193434,1697.6923211724002,3.5 star rating,$$ ,"Nolita, Little Italy",1234 reviews,Closed9:00 AM - 9:00 PM,See 1393 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Social distancing enforced', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Social distancing enforced', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
6,TYKqS9eoC4xiixTNP_xsMQ,stk-steakhouse-downtown-new-york,1469,Steakhouses,3.5,40.73988,-74.0072,$$$,+16466242444,3974.273335802025,3.5 star rating,$$$ ,"Meatpacking District, West Village",1472 reviews,Closed3:00 PM - 11:00 PM,See 1396 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'By Appointment Only']"
7,WLl0nKeWBksVM5SkKKuLpg,tabetomo-new-york,384,Ramen,4.5,40.72688,-73.98311,$$,+16468506414,2569.588273134286,4.5 star rating,$$ ,"East Village, Alphabet City",386 reviews,Closed12:00 PM - 11:00 PM,See 649 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
8,iK2jJQA72XRjf4nUD3cAnA,tortilleria-mexicana-los-hermanos-brooklyn-2,721,Mexican,4.0,40.7066299,-73.92198,$,+17184563422,6103.0701535331,4 star rating,Unclaimed ,Bushwick,721 reviews,Closed11:00 AM - 11:30 PM,See 329 photos,"['Takeout', 'Outdoor seating', 'Staff wears masks']","['Takeout', 'Outdoor seating', 'Staff wears masks', 'Offers Takeout', 'Vegan Options']"
9,RqCMsa0IuHWhML0BEjW8_w,boulud-sud-new-york,746,Mediterranean,4.0,40.7718614234522,-73.9816256082283,$$$,+12125951313,7461.895579421484,4 star rating,$$$ ,Upper West Side,746 reviews,Closed5:00 PM - 11:00 PM,See 1305 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Limited capacity']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Limited capacity', 'Takes Reservations', 'Accepts Credit Cards']"
10,hDgpiXE5_d4Is1sJ5kUBQg,wine-30-new-york,774,Wine Bars,4.0,40.74492841946161,-73.9837861,$$,+12124810197,4478.759301014965,4 star rating,$$ ,Midtown East,774 reviews,Closed11:30 AM - 11:00 PM,See 464 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'In-person visits', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'In-person visits', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Staff checked for symptoms', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
11,Q1_UvNyONsaVS_VC1mD9Dw,osteria-cotta-new-york,911,Italian,4.0,40.78554,-73.97263,$$,+12128738500,9089.69680298336,4 star rating,$$ ,Upper West Side,911 reviews,Closed4:00 PM - 10:00 PM,See 561 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Masks required']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Staff wears masks', 'Masks required', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
12,AUifp6IDKzmorCM6vY2fug,pepe-giallo-new-york,667,Italian,4.0,40.7468940064083,-74.0049896784992,$$,+12122426055,4696.241625088076,4 star rating,$$ ,Chelsea,667 reviews,Closed2:00 PM - 9:30 PM,See 627 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Social distancing enforced']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
13,XOnspIaW6mYVmrvgqOaYSQ,lolos-seafood-shack-new-york,747,Seafood,4.0,40.80486,-73.95567,$$,+16466493356,11517.963784774058,4 star rating,$$ ,Harlem,748 reviews,Closed12:00 PM - 10:00 PM,See 1148 photos,"['Delivery', 'Takeout', 'Outdoor seating', 'Limited capacity']","['Delivery', 'Takeout', 'Outdoor seating', 'Limited capacity', 'Health Score', 'Offers Delivery', 'Offers Takeout', 'Accepts Credit Cards']"
14,q6FcRtW3ZoQ-hynSCSa8Ig,arepera-guacuco-bushwick-brooklyn,544,Salad,4.0,40.704667,-73.924583,$$,+13473053300,5876.802990602752,4 star rating,$$ ,Bushwick,544 reviews,Closed11:45 AM - 11:00 PM,See 427 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Staff wears masks', 'Masks required']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Staff wears masks', 'Masks required', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
15,AfZPx4piTmg9dqZpYgYTgg,moes-doughs-donut-shop-brooklyn,322,Donuts,4.5,40.7243431,-73.9484718,$,+17183491216,4396.607727799913,4.5 star rating,$ ,Greenpoint,322 reviews,Closed6:00 AM - 8:00 PM,See 399 photos,"['Delivery', 'Sanitizing between customers']","['Delivery', 'Sanitizing between customers', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Accepts Credit Cards']"
16,ya8HC5_97zGt3wNPWNNENA,food-gallery-32-new-york,832,Food Court,4.0,40.74761,-73.98631,$,+12129671678,4751.6919030415875,4 star rating,$ ,"Koreatown, Midtown West",833 reviews,Closed11:00 AM - 11:00 PM,See 1674 photos,"['Delivery', 'Takeout', 'Social distancing enforced', 'Masks required']","['Delivery', 'Takeout', 'Social distancing enforced', 'Staff wears masks', 'Masks required', 'Offers Delivery', 'Offers Takeout', 'Accepts Credit Cards']"
17,pL2tig3FxJcrZ4wDIO4TsA,eataly-nyc-downtown-new-york-2,1001,Grocery,3.5,40.709716,-74.011714,$$,+12128972895,1543.3085129858048,3.5 star rating,$$ ,Financial District,1002 reviews,Closed8:00 AM - 9:00 PM,See 3090 photos,"['Delivery', 'Curbside pickup', 'Outdoor seating', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required']","['Delivery', 'Curbside pickup', 'Outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Takes Reservations', 'Offers Delivery', 'Accepts Credit Cards', 'Accepts Android Pay']"
18,r-izNItUH4ugnFodUOZX2A,international-wings-factory-new-york,454,Chicken Wings,4.5,40.7801834538692,-73.9467542692273,$$,+12123482627,9225.237871224512,4.5 star rating,Unclaimed ,"Yorkville, Upper East Side",454 reviews,"Closed11:30 AM - 3:00 PM, 4:30 PM - 10:00 PM",See 598 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Staff wears masks']","['Delivery', 'Takeout', 'Sit-down dining', 'Staff wears masks', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
19,KXD44wWmrGf7mzyyr0bikw,p-s-kitchen-new-york-3,465,Vegetarian,4.0,40.760706,-73.986627,$$,+12126517247,6178.609175008067,4 star rating,$$ ,"Theater District, Midtown West",466 reviews,Closed11:00 AM - 12:00 AM (Next day),See 594 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Accepts Credit Cards']"
20,MHtbBc2np3sR7jiV9GphNg,tribecas-kitchen-new-york,524,American (New),4.0,40.7162705535921,-74.0072225927912,$$,+12122275100,1623.7772210156222,4 star rating,$$ ,TriBeCa,525 reviews,Closed7:00 AM - 12:00 AM (Next day),See 569 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Social distancing enforced', 'Sanitizing between customers', 'Staff wears gloves', 'Limited capacity', 'Masks required']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Limited capacity', 'Masks required', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
21,RABCwRzA1YCSpIWuk9LgqA,urban-vegan-kitchen-new-york,522,Comfort Food,4.0,40.7302,-74.00368,$$,+16464389939,2864.3135351295828,4 star rating,$$ ,West Village,523 reviews,Closed12:00 PM - 10:00 PM,See 629 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
22,QwL5LS436Xjo9MHFi2rc-g,agave-new-york,1295,Mexican,3.5,40.734767,-74.002415,$$,+12129892100,3331.538799529439,3.5 star rating,$$ ,West Village,1294 reviews,"Closed12:00 PM - 4:00 PM, 5:00 PM - 12:00 AM (Next day)",See 805 photos,"['Delivery', 'Takeout', 'Sit-down dining']","['Delivery', 'Takeout', 'Sit-down dining', 'Staff wears masks', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
23,e64Y17DJgjotSz8B9gEI7Q,ugly-baby-brooklyn-3,353,Thai,4.5,40.67795,-73.9961,$$,+13476893075,3067.1882609950244,4.5 star rating,Unclaimed ,"Carroll Gardens, Gowanus",353 reviews,Closed5:00 PM - 10:30 PM,See 644 photos,"['Delivery', 'Takeout', 'Outdoor seating', 'Staff wears masks', 'Staff wears gloves', 'Contactless payments']","['Delivery', 'Takeout', 'Outdoor seating', 'Staff wears masks', 'Staff wears gloves', 'Contactless payments', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
24,oqou7SVSTIx7No6AJKSizw,lioni-italian-heroes-brooklyn-2,393,Cheese Shops,4.5,40.61572,-74.00482,$$,+17182321411,10019.53954252237,4.5 star rating,$$ ,Bensonhurst,393 reviews,Closed8:00 AM - 7:00 PM,See 467 photos,"['Delivery', 'Takeout', 'Staff wears masks', 'Staff wears gloves']","['Delivery', 'Takeout', 'Staff wears masks', 'Staff wears gloves', 'Offers Delivery', 'Offers Takeout', 'Accepts Credit Cards']"
