,id,alias,review_count,categories,rating,latitude,longitude,price,phone,distance,star_info,price_info,location,reviews_count,time_info,photo_number,updated_services,amenities_more
11,m8Bz52LH-6FMBP8v-EYJAw,paesanos-riverwalk-san-antonio-2,883,Italian,3.5,29.425241,-98.489094,$$,+12102272782,8075.167733360221,3.5 star rating,$$ ,Downtown,883 reviews,Closed11:00 AM - 11:00 PM,See 620 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
12,CjmRWw8bFoa6oo9hckF0Cg,main-street-pizza-and-pasta-san-antonio,222,Pizza,4.0,29.44741,-98.4939,$,+12107328861,5594.631901795712,4 star rating,Unclaimed ,Tobin Hill,222 reviews,Closed11:00 AM - 7:00 PM,See 131 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Staff wears masks', 'Masks required']","['Delivery', 'Takeout', 'Curbside pickup', 'Staff wears masks', 'Masks required', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
13,PU7GRQsvhD2kby8kGEtAPw,cedar-mediterranean-grill-san-antonio,196,Mediterranean,4.0,29.515488,-98.570565,$,+12105586200,5914.150886657594,4 star rating,$ ,Medical Center,196 reviews,Closed11:00 AM - 11:00 PM,See 171 photos,"['Delivery', 'Takeout']","['Delivery', 'Takeout', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
14,lQJoG-Z89siEw_jIJWsu5A,golden-wok-san-antonio-6,670,Dim Sum,3.5,29.524538,-98.567894,$$,+12106158282,6162.726230737831,3.5 star rating,Unclaimed ,Medical Center,670 reviews,Closed11:00 AM - 10:00 PM,See 643 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining', 'Social distancing enforced', 'Sanitizing between customers', 'Limited capacity', 'Masks required']","['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Limited capacity', 'Masks required', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
15,KNT-8xYNG9qq-qJZp0lXOg,naco-mexican-eatery-san-antonio-2,52,Food Trucks,5.0,29.5153865193388,-98.4530132263899,$,+12109961033,6381.396363297287,5 star rating,$ ,Oak Park/Northwood,52 reviews,Closed7:00 AM - 2:00 PM,See 82 photos,"['Delivery', 'Takeout', 'Staff wears masks', 'Masks required']","['Delivery', 'Takeout', 'Staff wears masks', 'Masks required', 'Offers Delivery', 'Offers Takeout', 'Accepts Credit Cards']"
16,jeJU6D_Dan4hUT6Zvsqy9Q,burleson-yard-beer-garden-san-antonio,172,American (New),4.0,29.4325205189164,-98.4783956408501,$,+12103543001,7717.221638210823,4 star rating,Unclaimed ,Eastside,172 reviews,Closed3:00 PM - 2:00 AM (Next day),See 211 photos,"['Delivery', 'Takeout', 'Curbside pickup']","['Delivery', 'Takeout', 'Curbside pickup', 'Health Score']"
17,uKEZZljjr5YxbF4adUno-A,the-original-blanco-cafe-san-antonio-2,297,Mexican,4.0,29.428013,-98.491575,$$,+12102713300,7689.027897845343,4 star rating,Unclaimed ,Downtown,297 reviews,Closed6:00 AM - 3:00 PM,See 223 photos,"['Delivery', 'Takeout']","['Delivery', 'Takeout', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
18,ye3MkmmkB6i2uMERiZDkGA,thai-lucky-san-antonio,279,Thai,4.0,29.4115849,-98.4704207,$,+12107749650,10149.53947723897,4 star rating,Unclaimed ,Eastside,279 reviews,Closed11:00 AM - 9:00 PM,See 247 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
19,m7FiwXUE_m-ZwIxoD5mhHQ,sip-brew-bar-and-eatery-san-antonio,330,Cafes,3.5,29.4263130708234,-98.4915192421073,$,,7892.552248695578,3.5 star rating,Unclaimed ,Downtown,330 reviews,Closed7:00 AM - 6:00 PM,See 235 photos,['Takeout'],"['Takeout', 'Health Score', 'Offers Takeout']"
0,DZLbeQa-AdApEjsuNnB3nQ,moses-roses-hideout-san-antonio-2,383,Barbeque,3.5,29.4264374061105,-98.4873232609077,$$,+12102290391,8003.019580841852,3.5 star rating,$$ ,Downtown,383 reviews,Closed4:00 PM - 2:00 AM (Next day),See 312 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Social distancing enforced', 'Staff wears masks', 'Masks required']","['Delivery', 'Takeout', 'Curbside pickup', 'Social distancing enforced', 'Staff wears masks', 'Masks required', 'Health Score', 'Offers Takeout']"
1,wvFzfOR_7r8AeZj2PwmNqg,zócalo-mio-san-antonio-2,182,Mexican,4.0,29.4265844936863,-98.4919397905469,$$,+12103148468,7852.2137628318105,4 star rating,Unclaimed ,Downtown,182 reviews,Closed11:00 AM - 11:00 PM,See 128 photos,"['Delivery', 'Takeout']","['Delivery', 'Takeout', 'Offers Delivery', 'Offers Takeout', 'Accepts Credit Cards']"
2,IuV_EPpZ0bNf24aGWl61ww,the-growler-exchange-san-antonio,90,Beer Bar,4.5,29.464667,-98.464038,$$,+12103202738,5891.799468716916,4.5 star rating,$$ ,Mahncke Park,90 reviews,Closed12:00 PM - 12:00 AM (Next day),See 182 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Social distancing enforced', 'Masks required']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Social distancing enforced', 'Masks required', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
3,5Lazl3JSwItqRdUDwvo67Q,candys-old-fashion-san-antonio,154,Diners,4.5,29.4234600663185,-98.4948543459177,$,+12102229659,8114.331270535263,4.5 star rating,$ ,Downtown,154 reviews,Closed10:30 AM - 4:00 PM,See 105 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Staff wears masks']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Staff wears masks', 'Offers Delivery', 'Offers Takeout', 'Accepts Credit Cards']"
4,fp_ybwEi1Wtfy4dAAgwWOQ,cinnaholic-san-antonio,79,Bakeries,4.5,29.41546052,-98.48916474,$,+12104370200,9115.591159108139,4.5 star rating,$ ,"Downtown, Southtown, Lavaca",79 reviews,Closed10:00 AM - 9:00 PM,See 164 photos,"['Delivery', 'Takeout', 'Indoor dining', 'Staff wears gloves', 'Limited capacity']","['Delivery', 'Takeout', 'Indoor dining', 'Social distancing enforced', 'Staff wears gloves', 'Limited capacity', 'Health Score', 'Offers Delivery', 'Offers Takeout', 'Accepts Credit Cards']"
5,vdM_N507P4j38O9cvBWZDw,hungry-chameleon-pizzeria-san-antonio-2,99,Pizza,4.5,29.486213,-98.450842,$$,+12108225555,6216.4662366788225,4.5 star rating,$$ ,Terrell Heights,99 reviews,Closed11:00 AM - 9:30 PM,See 101 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Outdoor seating']","['Delivery', 'Takeout', 'Curbside pickup', 'Outdoor seating', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
6,jXeeiKvlk7JP_vJSbRyknw,silo-alamo-heights-san-antonio,250,American (New),4.0,29.48757,-98.44808,$$$,+12108248686,6478.117811219411,4 star rating,$$$ ,Terrell Heights,250 reviews,"Closed11:00 AM - 2:30 PM, 5:00 PM - 10:00 PM",See 318 photos,"['Delivery', 'Takeout', 'Curbside pickup']","['Delivery', 'Takeout', 'Curbside pickup', 'Health Score', 'Takes Reservations']"
7,t2LRzFqmnOi8e1Z-byAMlA,francis-bogside-san-antonio,196,Gastropubs,4.0,29.41640274,-98.4899707,$$,+12103699192,8993.856777531626,4 star rating,$$ ,"Downtown, King William, Southtown",196 reviews,Closed4:00 PM - 2:00 AM (Next day),See 451 photos,"['Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks']","['Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Health Score', 'Offers Takeout']"
8,wkS2Rox0IUgs28GTD1Y9mA,alamo-hot-dog-co-san-antonio-14,84,Hot Dogs,4.5,29.425228,-98.48908,$,+12108312409,8076.172200948257,4.5 star rating,$ ,Downtown,84 reviews,Closed6:00 PM - 3:00 AM (Next day),See 63 photos,"['Indoor dining', 'Staff wears masks']","['Indoor dining', 'Staff wears masks', 'Accepts Credit Cards', 'Moderate Noise', 'Good for Groups']"
9,RyGeG1ReRHQN5hLhtSZ0nQ,demos-greek-food-san-antonio,215,Greek,4.0,29.4492811393056,-98.4880229705641,$$,+12107327777,5633.393146119539,4 star rating,$$ ,Tobin Hill,215 reviews,Closed11:00 AM - 9:00 PM,See 214 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
10,S2rCNh1RP_iZcAgNS5ogZA,la-margarita-restaurant-and-oyster-bar-san-antonio,544,Seafood,3.5,29.424932,-98.499078,$$,+12102277140,7869.895034951899,3.5 star rating,$$ ,Downtown,544 reviews,Closed11:00 AM - 11:00 PM,See 496 photos,"['Delivery', 'Takeout', 'Curbside pickup']","['Delivery', 'Takeout', 'Curbside pickup', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Accepts Credit Cards']"
11,OPlj-Ml7D6seanRxGH0RLw,el-marinero-san-antonio-2,130,Seafood,4.0,29.44663,-98.49214,$$,+12104659178,5730.907318931901,4 star rating,$$ ,Tobin Hill,130 reviews,Closed11:00 AM - 10:00 PM,See 288 photos,"['Indoor dining', 'Staff wears masks']","['Indoor dining', 'Staff wears masks', 'Health Score', 'Takes Reservations', 'Accepts Credit Cards', 'Many Vegetarian Options']"
12,08FB6COnhd7-0ljqOagnzg,blanco-cafe-san-antonio,185,Mexican,4.0,29.46213,-98.50764,$,+12107326480,3637.154463881335,4 star rating,Unclaimed ,Beacon Hill,185 reviews,Closed6:00 AM - 7:00 PM,See 137 photos,"['Delivery', 'Takeout', 'Curbside pickup']","['Delivery', 'Takeout', 'Curbside pickup', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
0,iA6Ol-zba4x6tRlheTWI3Q,los-barrios-mexican-restaurant-san-antonio,275,Mexican,3.5,29.4857803,-98.5079715,$$,+12107326017,1146.5150366803866,3.5 star rating,$$ ,Los Angeles Heights,275 reviews,Closed11:00 AM - 10:00 PM,See 237 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Limited capacity', 'Masks required']","['Delivery', 'Takeout', 'Curbside pickup', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Limited capacity', 'Masks required', 'Health Score', 'Takes Reservations', 'Offers Takeout']"
1,v1R_Io4HZ_sJjVXaxAfAgA,taco-palenque-broadway-san-antonio-5,230,Mexican,4.0,29.5155628,-98.4593603,$,+12108265313,5821.746306127531,4 star rating,$ ,Oak Park/Northwood,230 reviews,Closed7:00 AM - 12:00 AM (Next day),See 239 photos,"['Takeout', 'Drive-thru']","['Takeout', 'Drive-thru', 'Staff wears masks', 'Health Score', 'Offers Takeout']"
2,bfsAkNVTt9x88Is9CqsZXg,tenko-ramen-san-antonio,329,Ramen,3.5,29.4419041482404,-98.480530228086,$$,+12102672996,6699.061119898219,3.5 star rating,$$ ,Tobin Hill,329 reviews,Closed11:30 AM - 9:00 PM,See 482 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Contactless payments']","['Delivery', 'Takeout', 'Curbside pickup', 'Outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Contactless payments', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
3,m-lWvk1FiAoOcV0dRFcGHA,the-county-line-san-antonio-2,965,Barbeque,3.0,29.425137,-98.48941,$$,+12102291941,8076.968993661955,3 star rating,$$ ,Downtown,965 reviews,Closed11:00 AM - 11:00 PM,See 743 photos,"['Takeout', 'Limited capacity', 'Masks required']","['Takeout', 'Staff wears masks', 'Limited capacity', 'Masks required', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
4,gCtxmu4-s2FPmVt8AJXxxQ,burgerfi-san-antonio-7,170,Hot Dogs,4.0,29.506322701852,-98.4586191773087,$$,+12108584052,5558.188578919147,4 star rating,$$ ,Oak Park/Northwood,170 reviews,Closed11:00 AM - 8:00 PM,See 164 photos,"['Delivery', 'Takeout']","['Delivery', 'Takeout', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
5,HGH3b9eazPoL95XlgKjrbg,qpv-queso-pan-y-vino-san-antonio,87,Wine Bars,4.5,29.41656,-98.48886,$$,+12102639729,9008.597795911266,4.5 star rating,$$ ,"Downtown, Southtown",87 reviews,Closed4:00 PM - 2:00 AM (Next day),See 263 photos,"['Delivery', 'Takeout', 'Social distancing enforced', 'Staff wears masks', 'Masks required']","['Delivery', 'Takeout', 'Social distancing enforced', 'Staff wears masks', 'Masks required', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
6,WWk2ugwbZ3Cq_ADFh8jMcg,viva-villa-san-antonio,247,Mexican,3.5,29.42468,-98.49945,$$,+12109878482,7898.616518021242,3.5 star rating,$$ ,Downtown,247 reviews,Closed11:00 AM - 11:00 PM,See 432 photos,['Delivery'],"['Delivery', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
7,JdyJ1jRuMV49tT3KNRlFYQ,twin-sisters-bakery-and-cafe-san-antonio-2,259,American (Traditional),3.5,29.4876107547137,-98.4587331962834,$$,+12108222265,5441.493165036793,3.5 star rating,Unclaimed ,Terrell Heights,259 reviews,Closed8:00 AM - 3:00 PM,See 204 photos,"['Delivery', 'Takeout', 'Staff wears masks']","['Delivery', 'Takeout', 'Staff wears masks', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
8,GmJtc0CnXWO2inzvcHtrdQ,armadillos-texas-style-burgers-san-antonio,188,Sports Bars,4.0,29.44264,-98.49208,$,+12102267556,6153.312891625052,4 star rating,Unclaimed ,Tobin Hill,188 reviews,Closed10:30 AM - 10:00 PM,See 174 photos,"['Delivery', 'Takeout', 'Social distancing enforced', 'Staff wears masks', 'Limited capacity', 'Masks required']","['Delivery', 'Takeout', 'Social distancing enforced', 'Staff wears masks', 'Limited capacity', 'Masks required', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
9,c9jnVuBALVqag9wbPmmNbw,landrys-seafood-house-san-antonio-2,774,Seafood,3.0,29.4258271017459,-98.4888319256106,$$,+12102291010,8020.887423194556,3 star rating,$$ ,Downtown,774 reviews,Closed11:00 AM - 11:00 PM,See 609 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Hand sanitizer provided']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Hand sanitizer provided', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
0,68HC1SbilpOnMUXJYceb9g,san-antonio-burger-san-antonio,248,Burgers,3.5,29.51905,-98.57237,$,+12109490303,6226.636817998669,3.5 star rating,Unclaimed ,Medical Center,248 reviews,Closed10:30 AM - 8:00 PM,See 185 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Staff wears masks', 'Masks required']","['Delivery', 'Takeout', 'Curbside pickup', 'Staff wears masks', 'Masks required', 'Health Score', 'Offers Delivery', 'Offers Takeout', 'Accepts Credit Cards']"
1,dai4q8q_-60Y58eCcgQfPg,julia-s-bistro-and-bar-san-antonio,40,French,5.0,29.46227,-98.5081,$$,+12104765404,3624.949172819354,5 star rating,$$ ,Beacon Hill,40 reviews,Closed4:00 PM - 9:00 PM,See 256 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Masks required']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
2,7I9-NcYladbXu0JgRV1Mwg,cypress-cafe-san-antonio,57,Korean,4.5,29.4401,-98.49359,$,+12102258593,6348.25559436757,4.5 star rating,Unclaimed ,Tobin Hill,57 reviews,Closed7:00 AM - 5:30 PM,See 136 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining', 'Social distancing enforced']","['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining', 'Social distancing enforced', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
3,zMchziNfV4dL2PsENaVONA,tuckers-kozy-korner-san-antonio,237,Soul Food,3.5,29.424855,-98.476485,$$,+17269993764,8564.108192805068,3.5 star rating,$$ ,Eastside,237 reviews,Closed5:00 PM - 2:00 AM (Next day),See 414 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'DIY meal kits', 'Virtual tasting sessions', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'DIY meal kits', 'Virtual tasting sessions', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Health Score', 'Offers Takeout']"
4,BX3QgaUp8JX2R0mKStR9LQ,julians-italian-pizzeria-and-kitchen-san-antonio-3,130,Pizza,4.0,29.4894863831836,-98.4591229576389,$$,+12105953405,5378.757320034522,4 star rating,Unclaimed ,Terrell Heights,130 reviews,"Closed11:00 AM - 3:00 PM, 4:30 PM - 9:00 PM",See 180 photos,"['Delivery', 'Takeout', 'Curbside pickup']","['Delivery', 'Takeout', 'Curbside pickup', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
5,oD4ZUh3XHx9x58c-lXtnOA,sushi-zushi-downtown-san-antonio-3,435,Sushi Bars,3.5,29.423833,-98.492235,$$,+12104722900,8136.791958889929,3.5 star rating,$$ ,Downtown,435 reviews,Closed11:00 AM - 11:00 PM,See 291 photos,"['Delivery', 'Takeout', 'Masks required']","['Delivery', 'Takeout', 'Social distancing enforced', 'Staff wears masks', 'Masks required', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
6,Q59iNR7Pe3d1YCc-_UqpGA,dab-san-antonio,32,Coffee & Tea,5.0,29.4388448306735,-98.4986426308751,,+12104510230,6367.2489342979525,5 star rating,Unclaimed ,Five Points,32 reviews,Closed10:00 AM - 7:00 PM,See 76 photos,"['Delivery', 'Takeout', 'Curbside pickup']","['Delivery', 'Takeout', 'Curbside pickup', 'Health Score', 'Offers Delivery', 'Offers Takeout', 'Accepts Credit Cards']"
7,VZ1MDv6fck4p_YjumKYlBg,koreana-restaurant-san-antonio,258,Korean,3.5,29.4871259915379,-98.4297723572684,$$,+12108040019,8231.598043805223,3.5 star rating,Unclaimed ,Wilshire,258 reviews,Closed11:00 AM - 8:00 PM,See 323 photos,"['Delivery', 'Takeout']","['Delivery', 'Takeout', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
8,Y976IAZCMQHmiTTedtEBeg,magic-time-machine-san-antonio,401,American (Traditional),3.5,29.5157783443815,-98.4609447065397,$$,+12108281470,5691.733189694383,3.5 star rating,$$ ,Oak Park/Northwood,401 reviews,Closed5:00 PM - 10:00 PM,See 433 photos,"['Delivery', 'Takeout', 'Indoor dining', 'Social distancing enforced', 'Staff wears gloves']","['Delivery', 'Takeout', 'Indoor dining', 'Social distancing enforced', 'Staff wears gloves', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
9,f5sxBtsGQJPMAmEWCMKTkg,waxy-o-connors-san-antonio,385,Irish,3.5,29.4248873,-98.4908553,$$,+12102299299,8090.294303276166,3.5 star rating,Unclaimed ,Downtown,385 reviews,Closed11:00 AM - 2:00 AM (Next day),See 268 photos,"['Outdoor seating', 'Indoor dining']","['Outdoor seating', 'Indoor dining', 'Staff wears masks', 'Health Score', 'Accepts Credit Cards']"
10,NKgXt8kdy1WNd1ddULGouw,ruths-chris-steak-house-san-antonio-3,438,Steakhouses,3.5,29.421974,-98.484151,$$$,+12102278847,8573.527516791753,3.5 star rating,$$$ ,Downtown,438 reviews,Closed4:00 PM - 10:00 PM,See 314 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Staff checked for symptoms', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
11,Lu3y5ztXoE2lT3TvFYS0tQ,sukeban-sushi-san-antonio,196,Japanese,4.0,29.4097515,-98.4957322,$$,+12105623231,9588.714093188031,4 star rating,Unclaimed ,"Southtown, Downtown",196 reviews,Closed3:00 PM - 11:00 PM,See 370 photos,"['Indoor dining', 'Staff wears gloves', 'Masks required']","['Indoor dining', 'Staff wears gloves', 'Masks required', 'Health Score', 'Takes Reservations', 'Accepts Credit Cards', 'Many Vegetarian Options']"
12,rkFimZZLFsZYBvevWwm8qA,pho-plus-san-antonio,176,Vietnamese,4.0,29.49498,-98.43004,$,+12108220173,8183.865588279689,4 star rating,Unclaimed ,Wilshire,176 reviews,Closed10:00 AM - 8:30 PM,See 212 photos,"['Takeout', 'Masks required']","['Takeout', 'Masks required', 'Health Score', 'Takes Reservations', 'Offers Takeout']"
13,WLSKUvfEJGo1RGTUuKvKNg,tacos-el-regio-san-antonio-3,71,Mexican,4.5,29.450863,-98.486226,$,+12107822272,5560.423634858228,4.5 star rating,Unclaimed ,Tobin Hill,71 reviews,Closed10:30 AM - 1:00 AM (Next day),See 74 photos,"['Delivery', 'Takeout', 'Social distancing enforced', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided']","['Delivery', 'Takeout', 'Social distancing enforced', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Offers Delivery', 'Offers Takeout', 'Accepts Credit Cards']"
14,gDDZy45efbuHetl_s8B04Q,big-poppas-tacos-san-antonio-2,93,Tacos,4.5,29.43764,-98.46233,$,+12102310042,8077.188366685159,4.5 star rating,Unclaimed ,Eastside,93 reviews,"Closed11:00 AM - 3:00 PM, 5:30 PM - 12:00 AM (Next day)",See 116 photos,"['Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Masks required']","['Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Masks required', 'Health Score', 'Offers Takeout', 'Accepts Credit Cards']"
0,IGdEp113NtYc3jrmOAZ5hw,fujiya-japanese-garden-san-antonio,262,Japanese,3.5,29.52588,-98.56651,$$,+12106157553,6135.731515831971,3.5 star rating,Unclaimed ,Medical Center,262 reviews,"Closed11:00 AM - 2:30 PM, 5:00 PM - 11:00 PM",See 408 photos,[],"['Health Score', 'Takes Reservations', 'Offers Takeout']"
1,rEYkaIljK7qOY00PaLFblA,philoçoffee-san-antonio-5,78,Cafes,4.5,29.4499351,-98.4997009,$$,+12103148450,5147.790566903731,4.5 star rating,$$ ,Alta Vista,78 reviews,Closed7:00 AM - 9:00 PM,See 141 photos,"['Delivery', 'Takeout']","['Delivery', 'Takeout', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
2,fB7LZboHszcHcS5qBa7RRw,playland-san-antonio-6,177,Pizza,4.0,29.4263893,-98.4885226,$$,+12109089362,7970.8117942781755,4 star rating,$$ ,Downtown,177 reviews,Closed3:00 PM - 10:00 PM,See 281 photos,"['Takeout', 'Outdoor seating']","['Takeout', 'Outdoor seating', 'Staff wears masks', 'Health Score', 'Takes Reservations', 'Offers Takeout', 'Accepts Credit Cards']"
3,VBdSVcfZCnjzyG3R-MA0GA,the-dakota-san-antonio,50,Pizza,4.5,29.416188,-98.473422,$$,+12103756009,9569.95541673727,4.5 star rating,$$ ,Eastside,50 reviews,Closed12:00 PM - 12:00 AM (Next day),See 59 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'Staff wears masks', 'Hand sanitizer provided', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'Staff wears masks', 'Hand sanitizer provided', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
4,7UyUbjN_KODs_zlG99jabw,la-focaccia-italian-grill-san-antonio,263,Italian,3.5,29.4157202119097,-98.4890246893719,$$,+12102235353,9091.429947175795,3.5 star rating,Unclaimed ,"Downtown, Southtown, Lavaca",263 reviews,Closed11:00 AM - 8:00 PM,See 195 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Social distancing enforced', 'Staff wears masks', 'Limited capacity', 'Masks required']","['Delivery', 'Takeout', 'Curbside pickup', 'Social distancing enforced', 'Staff wears masks', 'Limited capacity', 'Masks required', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
